8a5ba8d38727872a01872979781100e5,True,True,2023-03-28 18:30:27,None,None,Cuenta Corriente de depósitos,True,True,True,CCT0302,END_OF_DAY,FIRST_DAY_OF_MONTH,None,8a5ba8d38727872a0187299f3f3c04c1,True,2023-03-28 19:08:37,MONTHS,None,None,99999999999.0000000000,None,0E-10,Cuenta Corriente 2,CURRENT_ACCOUNT,0E-10,None,None,1000000.0000000000,True,False,RANDOM_PATTERN,302###########,NONE,None,ACTUAL_365_FIXED,False,8a5ba8d38727872a0187297c566100f0,OPTIONAL,NONE,ACTUAL_365_FIXED,False,9999999999999.0000000000,False,END_OF_DAY,PERSONAL_DEPOSIT
8a8186cd72e12fed0172e1534a2d145b,False,True,2020-06-23 13:19:42,None,None,None,True,True,True,_prod_seg,None,None,None,None,False,2020-06-23 13:19:42,MONTHS,None,None,None,None,0E-10,Producto seguridad,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,@@@@###,NONE,None,None,False,None,None,NONE,None,False,None,False,None,None
8a5b847f8bcd4a4e018bcdbce1f70000,True,True,2023-11-14 12:09:50,None,None,None,True,True,True,AHO00602,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5b847f8bcd4a4e018bcdbce1f70001,True,2023-11-14 12:10:25,MONTHS,None,None,99999999999.0000000000,None,0E-10,Ahorro Platino Giro Incondicional,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,602###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b84b28cee5d9f018cefd82d483c35,True,True,2024-01-09 20:09:31,None,None,"<div>300<span style=""white-space:pre"">	</span>- CUENTA UNIPERSONAL - CUENTA CORRIENTE DIGITAL</div><div>301<span style=""white-space:pre"">	</span>- CUENTA UNIPERSONAL - BANCA DE PERSONAS</div><div>302<span style=""white-space:pre"">	</span>- CUENTA UNIPERSONAL - BANCA DE PERSONAS EN CONVENIO</div><div>304<span style=""white-space:pre"">	</span>- CUENTA UNIPERSONAL - CUENTA CORRIENTE HIPOTECARIA</div><div>305<span style=""white-space:pre"">	</span>- CUENTA BIPERSONAL&nbsp; - BANCA DE PERSONA BIPERSONAL</div><div>308<span style=""white-space:pre"">	</span>- CUENTA UNIPERSONAL - BANCA JOVEN<span style=""white-space:pre"">	</span></div>",True,True,True,CCTP0000,END_OF_DAY,FIRST_DAY_OF_MONTH,None,8a5baf0e8d5c472a018d5c8977be0000,True,2024-02-07 12:30:39,MONTHS,None,None,9999999999999.0000000000,None,0E-10,CUENTAS CORRIENTES PERSONAS,CURRENT_ACCOUNT,None,None,None,9999999999999.0000000000,True,True,RANDOM_PATTERN,30############,NONE,36500.0,ACTUAL_365_FIXED,False,8a5b84b28cee5d9f018cefd82d483c36,OPTIONAL,NONE,ACTUAL_365_FIXED,False,None,True,END_OF_DAY,PERSONAL_DEPOSIT
8a5bac5386bb52920186bdb4e968745c,False,True,2023-03-07 20:13:15,None,None,None,True,True,True,YOMLP,None,None,None,None,False,2023-03-07 20:13:15,MONTHS,None,None,None,None,0E-10,ProductoMLP,CURRENT_ACCOUNT,None,None,None,50000.0000000000,True,False,RANDOM_PATTERN,@@@@###,NONE,None,ACTUAL_365_FIXED,False,8a5bac5386bb52920186bdb4e968745d,OPTIONAL,NONE,None,False,None,True,MINIMUM,PERSONAL_DEPOSIT
8a5bacad81146a4801813a2bdd814a84,False,True,2022-06-06 20:32:21,None,None,Ahorro vista pensión alimenticia prod: 01, subprod: 005,False,True,True,VistaPAliment105,AVERAGE,ANNUALLY,None,8a5b8ca0819178b2018195f346fc71af,True,2022-06-24 13:42:38,MONTHS,None,None,1500000.0000000000,None,None,Vista pension alimenticia,REGULAR_SAVINGS,0E-10,None,None,0E-10,False,False,RANDOM_PATTERN,105###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,False,None,PERSONAL_DEPOSIT
8a5ba04287b7ed660187ba6757b641b9,True,True,2023-04-25 22:00:26,None,None,None,True,True,True,CCV0,None,None,None,None,False,2023-04-25 22:00:26,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Chequera Electronica,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,00@@###########,NONE,None,None,False,None,None,NONE,None,False,None,False,None,PERSONAL_DEPOSIT
8a5b8b8087370306018737b1036e0088,True,True,2023-03-31 12:43:30,None,None,None,True,True,True,BFE00202,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5b8b8087370306018737b1036e0089,True,2023-03-31 12:43:51,MONTHS,None,None,99999999999.0000000000,None,0E-10,Bolsillo Familiar Electrónico Calefacción,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,202###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b82af7823012e017823012e8c0000,True,True,2021-03-11 20:36:23,None,None,Cuenta rut,True,True,True,CCV00002,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5baad78adc3f9d018af09f7fdf6e83,True,2023-10-02 13:41:39,MONTHS,None,None,9999999999999.0000000000,None,0E-10,CuentaRUT,CURRENT_ACCOUNT,None,None,None,0E-10,False,True,RANDOM_PATTERN,002###########,ACCRUAL,3650.0,None,False,None,None,DAILY,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b832c87993fe801879a18056b19ec,False,True,2023-04-19 15:55:32,None,None,None,True,True,True,_pruebaaho,END_OF_DAY,EVERY_WEEK,None,8a5ba0fb87c31c0b0187c3763aaa1675,True,2023-12-01 14:41:39,MONTHS,None,None,None,None,0E-10,PruebaAhorro,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,PRU###########,NONE,None,None,False,None,None,NONE,ACTUAL_360,False,9999999999.0000000000,True,None,PERSONAL_DEPOSIT
8a5b8d5786e9d0be0186eb89a2630613,True,True,2023-03-16 17:48:31,None,None,Prueba Bolsillo,True,True,True,CCV00012,None,None,None,None,False,2023-03-16 17:48:31,MONTHS,None,None,None,None,0E-10,PruebaBolsillo1,CURRENT_ACCOUNT,None,None,None,0E-10,False,True,RANDOM_PATTERN,012###########,NONE,None,None,False,None,None,NONE,None,False,None,True,None,PERSONAL_DEPOSIT
8a5b8b8087370306018737562a00005e,True,True,2023-03-31 12:42:40,None,None,None,True,True,True,BFE00201,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5b8b8087370306018737b101e7005f,True,2023-03-31 12:42:40,MONTHS,None,None,99999999999.0000000000,None,0E-10,Bolsillo Familiar Electrónico Farmacia,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,201###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b878d857c338d01857e40e5fc2b06,True,True,2023-01-04 19:27:41,None,None,None,True,True,True,_ctaempresa,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5ba8db85813ab001858263c3c80246,True,2023-01-05 14:44:17,MONTHS,None,None,99999999999999.0000000000,None,0E-10,Cuenta Empresa,CURRENT_ACCOUNT,0E-10,None,None,0E-10,False,False,RANDOM_PATTERN,007###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,BUSINESS_DEPOSIT
8a5bac448703a80501870444e8b00001,True,True,2023-03-21 13:08:31,None,None,None,True,True,True,INCRE001,None,None,None,None,False,2023-03-21 13:08:31,MONTHS,None,None,None,None,0E-10,PRUEBA BO)LSILLO,CURRENT_ACCOUNT,None,None,None,0E-10,False,True,INCREMENTAL_NUMBER,1000000,NONE,None,None,False,None,None,NONE,None,False,None,True,None,DAILY_BANKING_ACCOUNTS
8a5b829b8c15630f018c1676348d0023,True,True,2023-11-28 15:04:55,None,None,Prueba Sobregiro,True,True,True,Prueba,None,None,None,None,False,2023-11-28 17:16:17,MONTHS,None,None,9999999999999.0000000000,None,0E-10,PruebaSobregiro,CURRENT_ACCOUNT,0E-10,None,None,10000000.0000000000,True,True,RANDOM_PATTERN,@@@@###,NONE,None,ACTUAL_365_FIXED,False,8a5b829b8c15630f018c1676348d0024,OPTIONAL,NONE,None,False,None,True,END_OF_DAY,PERSONAL_DEPOSIT
8a818fcc72a330b80172a42dee3d2db7,False,True,2020-06-11 16:19:33,None,None,Un plan de ahorro donde los clientes pueden efectuar depósitos pero no retiradas hasta que la cuenta alcanza su madurez,True,True,True,SP,AVERAGE,ON_ACCOUNT_MATURITY,None,8a8187fe750d621301750de5f5050739,True,2023-12-01 14:41:26,MONTHS,5.0,None,None,2.0,0E-10,Plan de Ahorros,SAVINGS_PLAN,None,None,None,0E-10,False,False,RANDOM_PATTERN,@@@@###,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,False,None,UNCATEGORIZED
8a5ba3848703abca0187048d3edd0111,True,True,2023-03-21 18:09:07,None,None,None,True,True,True,AHO00601,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5b8b5b8bcd4a10018bcdbbbf280000,True,2023-11-14 12:08:35,MONTHS,None,None,99999999999.0000000000,None,0E-10,Ahorro Platino Giro Diferido,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,601###########,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b879b8c86b03f018c8776d654011f,True,True,2023-12-20 13:55:40,None,None,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""396"" style=""border-collapse:  collapse;width:297pt""><tbody><tr height=""34"" style=""height:25.5pt"">,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td height=""34"" class=""xl66"" width=""224"" style=""height:25.5pt;width:168pt"">CUENTA,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  UNIPERSONAL - CUENTA CORRIENTE DIGITAL</td>,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td class=""xl65"" width=""80"" style=""width:60pt"">CCT0&nbsp; &nbsp; &nbsp; &nbsp; Subproducto :0300</td>,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
  <td class=""xl64"" width=""92"" style=""border-left:none;width:69pt""><br></td></tr></tbody></table>",True,True,True,CCT00000_copy2,END_OF_DAY,DAILY,None,8a5ba57a8c86b089018c87d8925900af,True,2023-12-20 15:29:27,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Cuenta Unipersonal Copy2,CURRENT_ACCOUNT,None,None,None,9999999999999.0000000000,True,False,RANDOM_PATTERN,30############,NONE,None,ACTUAL_365_FIXED,False,8a5b879b8c86b03f018c8776d6540120,OPTIONAL,NONE,ACTUAL_365_FIXED,False,None,True,END_OF_DAY,PERSONAL_DEPOSIT,None,None,None,None,None,None
8a5ba8d38727872a01872960ba1c0071,True,True,2023-03-28 18:20:30,None,None,Cuenta Corriente de depósitos,True,True,True,CCT00301,END_OF_DAY,FIRST_DAY_OF_MONTH,None,8a5ba8d38727872a0187297941a300da,True,2023-03-28 18:27:06,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Cuenta Corriente,CURRENT_ACCOUNT,0E-10,None,None,1000000.0000000000,True,False,RANDOM_PATTERN,301###########,NONE,None,ACTUAL_365_FIXED,False,8a5ba8d38727872a01872960ba1c0072,OPTIONAL,NONE,ACTUAL_365_FIXED,False,9999999999999.0000000000,False,MINIMUM,PERSONAL_DEPOSIT
8a5ba8d38727872a018729a57b1605a5,True,True,2023-03-28 19:15:24,None,None,Cuenta Corriente de depósitos,True,True,True,CCT00303,END_OF_DAY,FIRST_DAY_OF_MONTH,None,8a5ba8d38727872a018729a57b1605a7,True,2023-03-28 19:15:53,MONTHS,None,None,9999999999999.0000000000,None,0E-10,Cuenta Corriente 3,CURRENT_ACCOUNT,0E-10,None,None,1000000.0000000000,True,False,RANDOM_PATTERN,301###########,NONE,None,ACTUAL_365_FIXED,False,8a5ba8d38727872a018729a57b1605a6,OPTIONAL,NONE,ACTUAL_365_FIXED,False,9999999999999.0000000000,False,MINIMUM,PERSONAL_DEPOSIT
8a5ba9b4786a4333017937a44a872094,False,True,2021-05-04 13:50:20,None,None,None,True,True,True,_corr2,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5ba9b4786a4333017937aeb18d20af,True,2023-03-21 13:17:17,MONTHS,None,None,9999999999999.0000000000,None,0E-10,PruebaCORR2,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,INCREMENTAL_NUMBER,00600000000,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5b88fd79c2d6350179c2d635ac0001,True,True,2021-05-31 15:01:07,None,None,None,True,True,True,CCV00003,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5ba5f079e7d5be0179ed2e6e050061,True,2021-06-08 19:51:56,MONTHS,None,None,2000000.0000000000,None,0E-10,CUENTABENEFICIOS PYME,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,RANDOM_PATTERN,003000000000##,ACCRUAL,None,None,False,None,None,DAILY,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
8a5ba9b4786a433301792b34c9482077,False,True,2021-05-04 13:47:26,None,None,None,True,True,True,_corr1,AVERAGE,FIRST_DAY_OF_MONTH,None,8a5ba9b4786a4333017937ae67ec20aa,True,2023-03-21 13:17:13,MONTHS,None,None,9999999999999.0000000000,None,0E-10,PruebaCORR1 ,CURRENT_ACCOUNT,None,None,None,0E-10,False,False,INCREMENTAL_NUMBER,00500000000,NONE,None,None,False,None,None,NONE,ACTUAL_365_FIXED,False,None,True,None,PERSONAL_DEPOSIT
